0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.05008961260318756,0.8260884881019592,-7.4405921424158805e-09,0.17610786855220795,0.7966352701187134,-0.03656874969601631,0.281723290681839,0.7438072562217712,-0.09166073799133301,0.36897313594818115,0.7120914459228516,-0.15579569339752197,0.4635505676269531,0.6985218524932861,-0.22037406265735626,0.2365247905254364,0.5076565146446228,-0.06974545121192932,0.34288567304611206,0.4400970935821533,-0.15775887668132782,0.4257519841194153,0.39993780851364136,-0.21509353816509247,0.4993947744369507,0.36840683221817017,-0.25157108902931213,0.14994172751903534,0.49772387742996216,-0.09551699459552765,0.315605491399765,0.5919182896614075,-0.18228808045387268,0.28770676255226135,0.682620108127594,-0.2000020444393158,0.23422357439994812,0.6875302195549011,-0.20252268016338348,0.07906320691108704,0.5505485534667969,-0.12863929569721222,0.2439649999141693,0.6750931143760681,-0.20952759683132172,0.21163064241409302,0.7463876605033875,-0.1973724514245987,0.16542944312095642,0.7343893051147461,-0.17772838473320007,0.02700050175189972,0.6301371455192566,-0.16699567437171936,0.15627938508987427,0.737148106098175,-0.21401137113571167,0.14185522496700287,0.784249484539032,-0.20070922374725342,0.10361196100711823,0.7702566981315613,-0.18275488913059235,A
0.030560508370399475,0.829975426197052,-5.4113673542133256e-08,0.16161605715751648,0.802128255367279,-0.037957776337862015,0.2818757891654968,0.7423637509346008,-0.08771621435880661,0.3780170679092407,0.7125795483589172,-0.14645563066005707,0.4706624746322632,0.7062243223190308,-0.20577427744865417,0.24308641254901886,0.5094025731086731,-0.060739364475011826,0.35221391916275024,0.43511247634887695,-0.14230167865753174,0.4334782361984253,0.3934328854084015,-0.19613507390022278,0.506069004535675,0.3586243987083435,-0.2311566323041916,0.15380683541297913,0.49673542380332947,-0.08482293784618378,0.31691500544548035,0.5937207937240601,-0.17021602392196655,0.28394776582717896,0.6815422773361206,-0.1935010701417923,0.22711561620235443,0.68620765209198,-0.19971182942390442,0.07877149432897568,0.547864556312561,-0.11622535437345505,0.243505597114563,0.673694372177124,-0.19393911957740784,0.20648440718650818,0.745553731918335,-0.18639691174030304,0.15962351858615875,0.733188271522522,-0.16972839832305908,0.021234959363937378,0.6254979968070984,-0.1532905548810959,0.1528344750404358,0.7332358360290527,-0.1977061629295349,0.13750959932804108,0.7804971933364868,-0.1866491734981537,0.10004600882530212,0.7669897079467773,-0.16971084475517273,A
0.0368441641330719,0.7741479873657227,9.778627685363972e-09,0.15818512439727783,0.748218297958374,-0.0404367670416832,0.2725619673728943,0.6930267214775085,-0.09302491694688797,0.3607213497161865,0.6553723812103271,-0.15505479276180267,0.4451843500137329,0.6332410573959351,-0.21759375929832458,0.2396923303604126,0.4451856315135956,-0.06221563741564751,0.361529141664505,0.36462122201919556,-0.1503300666809082,0.4458158016204834,0.3135208487510681,-0.20673923194408417,0.5187245607376099,0.26863721013069153,-0.24283427000045776,0.1430070400238037,0.4236638844013214,-0.08772945404052734,0.3140781819820404,0.5209619402885437,-0.1818961650133133,0.28469204902648926,0.6287781000137329,-0.20431116223335266,0.22692811489105225,0.6448262333869934,-0.20597505569458008,0.06298073381185532,0.47212880849838257,-0.12148867547512054,0.23184671998023987,0.6034100651741028,-0.20891301333904266,0.19995853304862976,0.6933521628379822,-0.19833317399024963,0.15178309381008148,0.6881088018417358,-0.17585787177085876,-0.00010392069816589355,0.5498745441436768,-0.16120634973049164,0.13374614715576172,0.6653028726577759,-0.21305988729000092,0.12628251314163208,0.7269372940063477,-0.20075947046279907,0.09001051634550095,0.7156535983085632,-0.1799762099981308,A
0.05938323214650154,0.7903642654418945,-1.878550648370947e-08,0.15531565248966217,0.7646711468696594,-0.053828299045562744,0.2651522755622864,0.7080827951431274,-0.11166635900735855,0.35332190990448,0.6693130135536194,-0.17912137508392334,0.43017828464508057,0.6449981927871704,-0.2445318102836609,0.23099544644355774,0.4447050988674164,-0.06132545322179794,0.3555670380592346,0.35597899556159973,-0.14490436017513275,0.4342527985572815,0.312366247177124,-0.19364020228385925,0.5044534802436829,0.2697101831436157,-0.22338612377643585,0.13331325352191925,0.42998242378234863,-0.0790494754910469,0.3234802782535553,0.5052710175514221,-0.1622295081615448,0.281466543674469,0.6193854212760925,-0.17650532722473145,0.22023141384124756,0.6325891017913818,-0.17422808706760406,0.05349050834774971,0.4811388850212097,-0.10794787108898163,0.23564599454402924,0.598527193069458,-0.17924004793167114,0.19136273860931396,0.6919780969619751,-0.16106566786766052,0.14016956090927124,0.6898355484008789,-0.1363571733236313,-0.014021307229995728,0.558441162109375,-0.14642241597175598,0.13337014615535736,0.6556491255760193,-0.18815571069717407,0.12357266247272491,0.7108199596405029,-0.17468859255313873,0.09147936850786209,0.7048217058181763,-0.1534949243068695,A
-0.0041553787887096405,0.5930912494659424,-1.685272223994616e-07,0.12100789695978165,0.5609917044639587,-0.10263427346944809,0.2662016749382019,0.5511232614517212,-0.21597181260585785,0.39168858528137207,0.564200758934021,-0.3103051781654358,0.48826301097869873,0.5582060813903809,-0.40388593077659607,0.15962617099285126,0.43983060121536255,-0.31581467390060425,0.2737151086330414,0.6047131419181824,-0.4022617042064667,0.267000287771225,0.633367121219635,-0.4213402271270752,0.2219715267419815,0.6263008117675781,-0.43146491050720215,0.07291261106729507,0.5064626932144165,-0.30236008763313293,0.225005105137825,0.7085521221160889,-0.3788047134876251,0.2245403528213501,0.7114934325218201,-0.35533377528190613,0.18174417316913605,0.6711925864219666,-0.34574922919273376,0.009037716314196587,0.5950508713722229,-0.2844081223011017,0.1463271975517273,0.7670592665672302,-0.3329258859157562,0.15684659779071808,0.7491049766540527,-0.2827741205692291,0.12937650084495544,0.6925127506256104,-0.25677329301834106,-0.03889300674200058,0.6902068257331848,-0.27701395750045776,0.06174401193857193,0.7999958992004395,-0.3266052305698395,0.07865478098392487,0.7844434380531311,-0.3140316605567932,0.05914510041475296,0.7346553206443787,-0.30454686284065247,A
-0.015734052285552025,0.5953975915908813,-3.58026341018558e-07,0.1035294383764267,0.5401445031166077,-0.07766707241535187,0.22456398606300354,0.4851835370063782,-0.14949831366539001,0.3316798210144043,0.4331369698047638,-0.20997042953968048,0.4144531488418579,0.35610687732696533,-0.26963621377944946,0.17198210954666138,0.45598816871643066,-0.19301021099090576,0.29562216997146606,0.6096887588500977,-0.27450627088546753,0.27371150255203247,0.6263350248336792,-0.32342329621315,0.2235735058784485,0.59468674659729,-0.3542245924472809,0.08911334723234177,0.5327607989311218,-0.18164777755737305,0.23656369745731354,0.7049746513366699,-0.23748403787612915,0.20212529599666595,0.6951302289962769,-0.2470169961452484,0.13815763592720032,0.6526193022727966,-0.26246172189712524,0.016692135483026505,0.6181759834289551,-0.16981284320354462,0.15168437361717224,0.7668132185935974,-0.21099019050598145,0.12772397696971893,0.7461609840393066,-0.19452957808971405,0.08056055009365082,0.7072999477386475,-0.1861584335565567,-0.04541540518403053,0.7052683234214783,-0.16798554360866547,0.052568137645721436,0.8036378622055054,-0.19852402806282043,0.03385407477617264,0.7901540994644165,-0.1942766010761261,-0.003194856457412243,0.7595421671867371,-0.19101139903068542,A
0.03624364733695984,0.7601109147071838,8.919904104232046e-08,0.17198479175567627,0.717815637588501,-0.034083135426044464,0.29762858152389526,0.6705223321914673,-0.09707222133874893,0.4048365354537964,0.6526316404342651,-0.17197807133197784,0.4931860566139221,0.6587186455726624,-0.2498941421508789,0.24487769603729248,0.4508053958415985,-0.09666565805673599,0.3665020763874054,0.37836429476737976,-0.18915076553821564,0.4516727924346924,0.3246941566467285,-0.24760396778583527,0.5310247540473938,0.2823973596096039,-0.28373709321022034,0.15782968699932098,0.4485855996608734,-0.12415391206741333,0.3325917720794678,0.6036232709884644,-0.20476344227790833,0.29030218720436096,0.6782506704330444,-0.21260613203048706,0.2349514663219452,0.6729307174682617,-0.2127460390329361,0.08702261745929718,0.515020489692688,-0.15801206231117249,0.260714054107666,0.6799427270889282,-0.23135240375995636,0.21699517965316772,0.723447322845459,-0.21122461557388306,0.17140653729438782,0.701183021068573,-0.19039559364318848,0.032849669456481934,0.6003260016441345,-0.197836235165596,0.17722733318805695,0.7246391773223877,-0.23893404006958008,0.15264615416526794,0.7579935789108276,-0.2192612737417221,0.1082618460059166,0.7484270334243774,-0.19813835620880127,A
0.025451302528381348,0.7691571712493896,7.631252429973756e-08,0.16771940886974335,0.7320209741592407,-0.02858106978237629,0.28837695717811584,0.6842876672744751,-0.08776893466711044,0.3895372152328491,0.6618803143501282,-0.15950411558151245,0.4830527901649475,0.6546599268913269,-0.2333613932132721,0.23896488547325134,0.45848503708839417,-0.08614227920770645,0.3580997586250305,0.3838539719581604,-0.1810985505580902,0.4447968602180481,0.328097403049469,-0.24135929346084595,0.524838387966156,0.28471341729164124,-0.2780515253543854,0.15432260930538177,0.4484042227268219,-0.11603625863790512,0.3275447487831116,0.5976656675338745,-0.20223568379878998,0.2900756895542145,0.6771022081375122,-0.2152947187423706,0.23711968958377838,0.6790977716445923,-0.21654435992240906,0.08554480224847794,0.5098501443862915,-0.15185971558094025,0.25590720772743225,0.6785403490066528,-0.23217983543872833,0.2145736813545227,0.7294474840164185,-0.21733710169792175,0.1715920865535736,0.7093547582626343,-0.19740235805511475,0.034777671098709106,0.5953963994979858,-0.1924869418144226,0.17571277916431427,0.7267595529556274,-0.23620103299617767,0.15319444239139557,0.7643101215362549,-0.21858234703540802,0.11200568825006485,0.7516332864761353,-0.19818629324436188,A
0.17868708074092865,0.7293894290924072,-3.620684196903312e-09,0.254633367061615,0.721657931804657,-0.05817366763949394,0.33668753504753113,0.6884555816650391,-0.08485239744186401,0.41200828552246094,0.6550105810165405,-0.1052883118391037,0.48203057050704956,0.6487591862678528,-0.11839446425437927,0.3629796802997589,0.5677604079246521,-0.04215368628501892,0.4180396497249603,0.4963228702545166,-0.08803197741508484,0.44487541913986206,0.45330390334129333,-0.10530572384595871,0.47073468565940857,0.40704619884490967,-0.11179793626070023,0.31200531125068665,0.5467410087585449,-0.030168572440743446,0.32352176308631897,0.532138466835022,-0.07158109545707703,0.29031670093536377,0.6093708872795105,-0.05811653286218643,0.2939690947532654,0.6067491173744202,-0.0366990752518177,0.2555750012397766,0.532853364944458,-0.02973438799381256,0.2596738338470459,0.5352960824966431,-0.08268431574106216,0.2387353777885437,0.6072517037391663,-0.06299983710050583,0.24909448623657227,0.5981280207633972,-0.035902947187423706,0.19978678226470947,0.5255028009414673,-0.03435342386364937,0.20330628752708435,0.5264376401901245,-0.06135180965065956,0.1983243227005005,0.5777636766433716,-0.043597280979156494,0.20047487318515778,0.5835942625999451,-0.022447161376476288,A
0.1345420777797699,0.7267079949378967,-1.4406325021809607e-07,0.2139095962047577,0.7234842777252197,-0.05678548291325569,0.2984597682952881,0.6897182464599609,-0.08031443506479263,0.3782745599746704,0.6603934168815613,-0.09700142592191696,0.45374077558517456,0.6586819291114807,-0.10636526346206665,0.32044947147369385,0.5716537237167358,-0.04501629248261452,0.37755346298217773,0.4941672086715698,-0.09064352512359619,0.40405958890914917,0.45255255699157715,-0.10903197526931763,0.43121248483657837,0.4058122932910919,-0.11646438390016556,0.2694588005542755,0.5525892972946167,-0.03190571442246437,0.27638179063796997,0.5372877717018127,-0.07093426585197449,0.24606843292713165,0.6133824586868286,-0.05788500979542732,0.25360310077667236,0.6124306321144104,-0.03840922936797142,0.21333760023117065,0.539053738117218,-0.029864702373743057,0.21451911330223083,0.5382019281387329,-0.08027830719947815,0.19426727294921875,0.610844612121582,-0.0618177205324173,0.2074728161096573,0.6045912504196167,-0.036662884056568146,0.15938271582126617,0.5311442613601685,-0.032611191272735596,0.1590937227010727,0.526364266872406,-0.056957002729177475,0.15363258123397827,0.5782542824745178,-0.03897237405180931,0.15745268762111664,0.5870012044906616,-0.01857299916446209,A
